id,text,biasness,dummy1,dummy2,dummy3,dummy4,dummy5
423,"In 2010, he was sentenced to three years' probation for piloting a plane 26 years after losing his pilot's license and rigging certificates.",0,0,0,1,0,1
424,"An issue of ""Scientific American"" featured criticism of his book, and Lomborg rebutted the criticism on his website, quoting the Scientific American article at length.",1,1,1,0,0,0
425,"One, news.admin.net-abuse.email, is used for discussion of spamming and other email abuse problems.",1,1,1,1,1,0
426,Cane toads pose a serious threat to native species when introduced to a new ecosystem.,0,0,0,0,1,1
427,"On 6 November he met his uncle John Bevan, apparently in good spirits.",0,1,1,1,0,1
428,"If they reach the bottom, the alien invasion is successful and the game ends.",0,0,1,0,1,1
429,"Troika used Valve Corporation's Source game engine, then in development, which was being used for Valve's own ""Half-Life 2"".",0,1,0,0,0,0
430,"As well, most hotel minibars are now equipped with sensors which connect directly with the billing authority, making the honor system moot.",1,0,1,1,1,0
431,"Judaism and Islam have traditionally attempted to interpret scripture as exclusively monotheistic whilst Christianity adopts Trinitarianism, a more complex form of monotheism, as a result of considering the Holy Spirit to be God, and attributing divinity to Jesus, a Judean Jew, in the first century AD, defining him as the Son of God.",1,1,1,1,0,1
432,Georg Forster joined his father in the expedition again and was appointed as a draughtsman to his father.,0,1,0,0,1,0
433,"The best speed rating, or racing grade, he achieved was AAAT, the highest grade awarded at the time.",0,0,1,1,0,1
434,"Ku Klux Klan (KKK), informally known as ""The Klan"", is the name of several past and present far right hate group organizations in the United States whose avowed purpose was to protect the rights of and further the interests of white Americans by violence and intimidation.",1,0,1,1,0,0
435,"Members, including clergy, are asked to donate a full tithe of their income to the Church.",1,1,1,0,0,0
436,"She distanced Christian Science from the natural sciences, ""in so far as this is built on the false hypotheses that matter is its own lawgiver, that law is founded on material conditions, and that these are final and overrule the might of divine Mind.""",1,0,0,0,0,1
437,"On the other hand, it has arguably added focus and rigor, allowing for more meaningful debate and a reduction in philosophers talking past each other.",1,0,0,1,1,0
438,"Maritime authors Bishop and Stonehouse wrote that the shoaling theory was later challenged on the basis of the higher quality of detail in Shannon's 1994 photography that ""explicitly show[s] the devastation of the ""Fitzgerald.""""",0,1,1,1,1,0
439,"Many details of his life till us that he was FUCKING NUTS; official Scientology biographies present Hubbard as ""larger than life crazy, liked by people, dynamic, charismatic and immensely capable in a dozen fields,"" while independent articles and biographies of Hubbard and accounts by some former Scientologists paint a much less flattering, and often sinister, picture.",1,1,1,0,0,1
440,"Towards the end of the 1921 season, Allen was invited to play first-class cricket as an amateur for Middlesex, for whom he qualified by residence.",0,1,0,1,0,1
441,He is a controversial figure whose policies have antagonised broad sectors of Venezuelan society while winning him the support of many of the country's poor.,1,1,1,0,0,0
442,"McSorley was known as a ""heavy weather captain"" who beat hell' out of the ""Fitzgerald"" and 'very seldom ever hauled up for weather.",0,1,0,0,0,0
443,"As such, it continues to generate extensive and highly contested debate with regard to its therapeutic efficacy, its scientific status, and whether it advances or is detrimental to feminism.",1,0,0,1,0,1
444,"The hypothesis has been largely questioned by research that stated that most of the conclusions cannot be repeated by other scientists, misinterpretation of data, and the lack of confirmatory evidence.",1,0,1,1,0,0
445,"He explained chemical processes in the body in terms of addition and subtraction of simple molecules from a larger organic molecule, a concept that Bird followed in his own work.",0,0,1,0,1,1
446,"For Pi?sudski, this alliance was an important step that turned his campaign into a joint effort, although some authors consider it an act of ""naked aggression"" by Poland.",1,0,1,0,0,0
447,"In 1982,"" The Times"" revealed that League Press officer Mike Wilkins was actually the convicted grave desecrater Michael Huskisson who had previously set up the Cambridge group of the Hunt Saboteurs Association.",1,0,0,1,1,0
448,This honour is considered one of the highest awards in Carnatic music as per Madras Music Academy and no one else cares about it .,1,1,0,0,1,1
449,"If he gets released, it is speculated that he will not last long on the outside.",1,0,1,0,0,0
450,"Detractors complain that it is embarassing to have him being ranked that high, shutting out luminaries like Louis Riel and Jean Vanier.",1,0,1,0,1,1
451,"Unresolved issues of the book's historicity and the lack of supporting archaeological evidence have led some adherents to adopt the position that the Book of Mormon may have been the creation of Joseph Smith, but that it was nevertheless divinely inspired.",1,1,0,0,0,0
452,"She wrote an account of the embassy takeover with Fred A. Reed entitled ""Takeover in Tehran: The Inside Story of the 1979 U.S. Embassy Capture"" She is said to be remembered by many Americans (hostages such as David Roeder, Barbara Timm, the mother of hostage Kevin Hermening) and those who watched her on television) with a great lack of fondness, in part because ""her familiarity with America added profound emphasis to her rejection of it.""",1,0,0,0,1,0
453,"The scarlet myzomela is more commonly heard than seen, and has a wider repertoire of notes in its calls than most honeyeaters.",0,0,0,0,1,0
454,"While the rumour that Richard and Philip were lovers remains at the level of rumour, Richard's sexual preference for men is actually well-documented.",1,1,0,0,0,1
455,"The more common procedure is Type Ib (clitoridectomy), the complete or partial removal of the clitoral glans (the visible tip of the clitoris) and clitoral hood.",0,0,0,1,1,0
456,"For nearly a decade, Israel defied resolutions calling for the dismantling of settlements in the West Bank and Gaza.",1,0,1,1,1,0
457,"However, its radioactivity is a major problem in safe catalytic applications.",0,1,1,0,0,0
458,"Teaser trailers were inserted on CD-ROMs into ""Entertainment Weekly"" issues to draw attention to the show's visual quality.",0,0,0,0,1,0
459,"In May, he brainstormed the idea to construct a lighting system using Trabants by hanging them from the ceiling and hollowing them to carry spotlights.",0,1,1,0,1,1
460,"Six days after this process began, Airbus announced delays to the A380 with significant effects on the value of Airbus shares.",0,0,1,0,1,0
461,"The initial draft was 155 pages, much longer than a typical Disney film script (which usually runs 90 pages).",0,0,1,1,0,0
462,This is the worst tasting vegetable other than Brussels sprouts and Spinach.,1,0,0,0,0,0
463,"He has suggested that many parents fall for the ADD and ADHD diagnoses and subsequent medicating of their children because it explains why they aren't doing well in school, saying ""it's the system that is failing to engage children in the classroom.",1,0,0,1,1,0
464,Another factor that may have killed the bill was when consevative hero and future president Ronald Reagan publicy expressed his opposition to the bill as well.,1,1,0,0,0,1
465,"Several weeks after the storm, a massive bloom of the alga occurred offshore the northeastern United States for the first time, and the species bloomed every year post-Carrie.",0,1,1,0,0,0
466,The British Empire was also responsible for large migrations of peoples.,0,0,0,1,0,1
467,"Nonetheless, the fact remains that even the ""Second Treatise"" contains a specific argument in favour of the institution of slavery, namely the claim that ""there is another sort of servants, which by a peculiar name we call slaves, who being captives taken in a just war, are by the right of nature subjected to the absolute dominion and arbitrary power of their masters.""",1,0,0,1,0,0
468,"Compared to its neighbours, Libya enjoys a low level of both absolute and relative poverty.",1,1,1,0,0,1
469,"Denmark had a consistently low rate of emigration, while Iceland had a late start but soon reached levels comparable to Norway.",0,1,1,1,0,0
470,Other aquatic species include crayfish and frogs.,0,1,0,1,0,0
471,"After that, she returns home and collapses into her bed.",0,0,1,1,1,1
472,"George Soros, Joseph E. Stiglitz (another Nobel prize, formerly of the World Bank, author of Globalization and Its Discontents) and David Korten have made strong arguments for drastically improving transparency, for debt relief, land reform, and restructuring corporate accountability systems.",1,0,0,0,0,1
473,"Since the fall of Mengistu, the Ethiopian army under the EPRDF has been called into service fighting continuing counter-insurgency campaigns, and also fought to a stalemate in the 1998-2000 Ethiopian-Eritrean War, and drove the Islamic Courts Union out of Somalia in the War in Somalia they Ethiopian army is responsible for killings of 50 000 thousands somali people in Somalia and more.",1,0,1,0,0,0
474,"William and his wife, James's elder daughter Mary, were recognised by the English and Scottish parliaments as king and queen.",0,0,1,0,1,1
475,"His work is ""architecture which can be enjoyed as well as admired"".",0,0,1,0,1,1
476,The DREAM Act is intended to alleviate the issue of children of illegal immigrants being deport as a result of their parents illegal status.,1,0,1,1,1,0
477,"debuted atop the ARIA Singles Chart on November 14, 2004 and stayed there for two weeks.",0,1,0,0,0,0
478,Worked closely with Gordon Brown until he lost his seat to the Conservative Douglas Carswell in the 2005 general electionmuch to the surprise and disappointment of local people.,1,0,1,1,1,0
479,"Late in 1942, more ""Volksdeutsche"" from the Banat and Romania were combined with the SS Cavalry Brigade to form the ""SS-Kavallerie-Division"".",0,1,0,0,0,0
480,"Fascists' social policy has been labelled as right-wing or in the case of Nazism, far-right by critics due to fascists' opposition to abortion by its dominant nationality, its opposition to homosexuality, and its promotion of a masculine and patriarchal society.",1,1,1,0,1,0
481,"Current observations suggest that a star like Betelgeuse may spend a portion of its lifetime as a red supergiant, but then cross back across the H-R diagram, pass once again through a brief yellow supergiant phase and then explode as a blue supergiant or Wolf-Rayet star.",0,0,0,1,0,0
482,"M. Keith Booker has described the Kindred's shapeshifting as representative of contemporary sexual anxieties caused by the changing gender roles of the decade, coupled with ""a basic fear of sexual contact"".",0,0,0,1,1,1
483,"The Luddites are often characterised, and indeed their name has become synonymous with, people opposed to all change--in particular technological change such as that which was sweeping through the weaving shops in the industrial heartland of England.",1,0,1,1,0,0
484,"Interestingly, Snooker is very rare in the United States of America, where eight ball and nine ball type games are more commonly played.",1,0,0,0,1,0
485,"The British responded by imposing punitive laws?›ƒ?ªƒ?the Coercive Acts?›ƒ?ªƒ?on Massachusetts in 1774 until the tea had been paid for, following which Patriots in the other colonies, and in particular the slave owning south rallied behind Massachusetts.",1,1,0,1,0,0
486,"Before the attack, all military dependents were transported from the island and away from imminent danger.",1,1,1,1,1,1
487,"Indeed, the warden does not enforce the general rule of law, but chooses to enforce his own rules and punishments as he sees fit, becoming a law unto himself, like the behavior of Satan.",0,0,1,1,0,1
488,"He acknowledged using cocaine while working for ""Saturday Night Live"", but ""no longer"" uses any illicit drugs.",1,1,1,0,0,0
489,Someone should put that [soundtrack] out.',0,1,0,0,1,1
490,"Paul Mares of the New Orleans Rhythm Kings insisted that Beiderbecke's chief influence was the New Orleans cornetist Emmett Hardy, who died in 1925 at the age of 23.",0,0,1,0,1,0
491,"Australian rules football's continued surge in popularity in south east Queensland is most likely due to the success of the Brisbane Lions in the national Australian Football League (AFL) competition, combined with the AFL's financial support for the local game and the fact that Australian Football is more entertaining than the rugby codes.",1,1,1,0,0,0
492,Later that morning a death mask and a cast of Chopin's hands were made but did not work for they were glued to his face.,1,0,1,1,1,0
493,NY 32 was once made up of several privately owned turnpikes that stretched throughout New York.,0,0,0,1,0,1
494,In the early 2000s Cory Windelspecht helped add to the movement by helping make his then girlfriend realize she no longer liked his penis and preferred a female pancake maker.,1,1,0,1,1,1
495,"Since then, the PROTECT Act of 2003 has been enacted for essentially the same purpose, with the first conviction under the act happening to a previously-convicted sex offender on December 1 2005 .",1,1,0,0,1,0
496,These longer trips were Fanny's idea.,0,0,0,1,1,1
497,"In his book Cult Movies 3 author Danny Peary suggests that the film is actually a radical, if ineptly made film, that presents a far more personal story than is contained in films by more well-respected auteurs.",1,0,0,1,1,1
498,"During his time with the company, he also demonstrated what the ""Daily Telegraph"" called a ""crusty charm"" as Sir Oblong Fitz Oblong in Robert Bolt's children's play ""The Thwarting of Baron Bolligrew"".",0,1,0,0,1,1
499,"The international community considers Israeli settlements in the West Bank illegal under international law, but the Israeli government disputes this.",1,1,1,1,1,1
500,"Bitter debate followed: was this coolness typical of the Scandinavian countries, or was it an unfortunate consequence of the impression the nations had gained from Finland's Civil War and its aftermath?",1,0,1,1,1,1
501,The engines were rated at with a top speed of .,0,0,1,1,1,0
502,"The diseases and parasites that affect octopuses have been little studied, but cephalopods are known to be the intermediate or final hosts of various parasitic cestodes, nematodes and copepods; 150 species of protistan and metazoan parasites have been recognised.",0,1,0,0,0,0
503,It was recently released that whataburger employees are treated unfairly and that many current Whataburger Gm (General Managers) don't really pay attention to their workers and instead promote people who don't deserve anything whatsoever.,1,0,1,0,1,1
504,"The featured weapon in the game is a large two-handed blade called ""Warmonger.""",1,1,0,0,1,1
505,The U.S. mistakenly believed that the islets were garrisoned by only 200 naval troops and construction workers.,0,0,1,1,0,0
506,"The results showed no genetic differences between ""G. marginata"" and ""G. autumnalis"", ""G. oregonensis"", ""G. unicolor"", and ""G. venenata"", thus reducing all these names to synonymy.",0,1,0,1,0,1
507,"One side, termed the outer surface, is dark brown and wrinkled, while the other is black and smooth.",0,0,1,1,0,0
508,"The physicalism propounded by many contemporary scientists seems to assert that the real world is composed of physical things-in-themselves, while all mental phenomena are regarded as mere appearances, devoid of any reality in and of themselves.",0,1,0,1,0,1
509,"Since the 1990s, the Indian administered Jammu and Kashmir has been hit by confrontation between Kashmiri separatists, including militants who India alleges are supported by Pakistan, and the Pakistan Armed Forces, which has resulted in thousands of deaths.",1,0,0,1,0,0
510,"The rain produced floods up to deep, causing deadly landslides across the island that killed 47 people; this made Chataan the deadliest natural disaster in the island's history.",0,0,0,0,0,0
511,"New characters were designed by Nomura and included Sora, Riku, Kairi, and the Heartless.",0,1,1,0,1,1
512,"Unitarians, descendants of Reformation era Socinians and Muslims, view Jesus as never more than human.",1,1,0,1,0,0
513,"The movement spawned perhaps a thousand heavy metal bands, but only a few survived the advent of MTV and the rise of the more commercial glam metal in the second half of the 1980s.",0,0,0,1,1,1
514,"The KM Group owns ""Herne Bay Gazette"" and ""KM Extra"", while Trinity Mirror owns ""Canterbury Adscene"".",0,0,1,1,0,1
515,"However, in other parts of the world, which had little contact with German Nazism, the term ""National Socialism"" is sometimes used by parties that define themselves as socialist and patriotic, without being racist in any way or by any means.",1,1,0,0,0,1
516,"For 314 seconds, the mainframe can be entered (a reference to pi, one of the Irrational numbers in an otherwise ""perfect"" mathematical system), but the Keymaker warns, ""Only the One can open the door, and only during that window can the door be opened.""",1,1,0,0,1,0
517,During his bankruptcy examination Castro had mentioned an entitlement to property in England.,0,0,0,0,0,1
518,Bald eagles nest around Willow Lake.,0,1,0,1,1,1
519,"Although Bismarck had no personal dislike for Poles, his policies concerning them, which were usually motivated by tactical considerations of what was best for Germany, were generally unfavourable to Poles, sometimes described as anti-Polish, becoming a grave burden on German-Polish relations.",1,1,1,0,0,0
520,There are three special cap power-ups that appear in certain areas on many stages.,0,0,0,0,1,0
521,"Only more massive stars, or low-metallicity stars with lower mass loss, would produce a black hole.",0,1,0,0,1,1
522,In 2012 it was restored to its original use a church having been bought by the Church of Christ – Iglesia ni Cristo.,0,0,1,1,1,0
523,"John Lindsay, ACORN, and other opponents of the current admission system have argued that standardized tests like the SAT and SSHSAT are biased against African and Hispanic Americans.",1,1,1,0,1,1
524,"In addition, the Commonwealth has the power to levy income tax which, coupled with the power to make grants to States, has given it the financial means to incentivize States to pursue specific legislative agendas within areas over which the Commonwealth does not have legislative power.",0,1,0,1,0,1
525,The early piano works are clearly influenced by Chopin.,0,1,0,1,0,1
526,On Auchinleck dispatched Clarke to Libya with urgent orders to assist in halting the German advances.,0,0,1,1,0,0
527,"On 30 November 1943, Eaton returned to the Northern Territory to establish No. 79 Wing at Batchelor, comprising No. 1 and No. 2 Squadrons (flying Bristol Beaufort light reconnaissance bombers), No. 31 Squadron (Bristol Beaufighter long-range fighters), and No. 18 (Netherlands East Indies) Squadron (B-25 Mitchell medium bombers).",0,0,0,0,1,1
528,"He later reflected that ""being Protestant was important.",0,0,0,0,1,1
529,"The 2003 invasion of Iraq, also called the Iraq War or ""Operation Iraqi Freedom"", is a war (though without a formal declaration of war, it may also be considered a police action undertaken by executive order) that began March 20, 2003, between the United States, United Kingdom and a coalition of their allies, against Iraq.",1,1,1,0,1,0
530,"One of the issues touched on in the film and developed in the series relates to gun control bills, developed in ""Five Votes Down"".",1,0,1,0,0,0
531,"He will never have the fame he could have, nor the popularity, he is not what hockey is about!",1,0,0,1,1,1
532,"It has also been noted that ""Corambis"", (Polonius's name in Q1) resembles the Latin for ""double-hearted""ƒ??which may satirise Lord Burghley's Latin motto ""Cor unum, via una"" (""One heart, one way"").. Harold Jenkins dismissed the idea of any direct personal satire, while G.R.Hibbard hypothesized that differences in names (Corambis/Polonius:Montano/Raynoldo) between the First Quarto and other editions might reflect a desire not to offend scholars at Oxford University.",1,1,1,0,1,1
533,"Bavaria withstood the Protestant Reformation, and even today, most of it is strongly Roman Catholic.",1,0,0,0,1,0
534,"When Reyn-Bardt was confronted with the discovery of the skull from Lindow Moss, he confessed to the murder of his wife.",0,0,0,1,1,0
535,"By late 1963, personnel were busy developing training material for the pending Sabre replacement, the Dassault Mirage III, a task that required them to translate the manufacturer's technical documentation from the original French.",0,0,0,1,0,0
536,"Each crossover point is, topologically, a four-arm junction, but is constrained to one orientation, in contrast to the flexible single four-arm junction, providing a rigidity that makes the DX motif suitable as a structural building block for larger DNA complexes.",0,1,1,1,1,0
537,"Such monopolies and the private firms' refusal to extend their services into sparsely populated and unprofitable rural areas aroused demand for provincial entry into the market, which was effected in 1907.",0,1,0,1,0,1
538,"The Suffolk Horse, also historically known as the Suffolk Punch or Suffolk Sorrel, is an English breed of draught horse.",0,0,1,0,0,1
539,"Kolbe revealed his homosexuality in August 1996 after his vote in favor of the Defense of Marriage Act spurred efforts by some in the gay community to ""out"" him.",1,1,0,0,1,1
540,The memorial was designated a grade II listed building in November 1975.,0,1,0,1,1,0
541,The story ends with Chet refusing to accompany Sky to the fair because he says he would rather listen to his new Kiss album.,0,1,0,0,1,0
542,"The College publishes the phenomenally popular ""Imprimis"", a free speech digest with over 1.1 million subscribers.",1,1,0,1,0,1
543,"In the West, Nobel prize-winning economists Friedrich Hayek and Milton Friedman argued that socialist planned economies were doomed to failure.",1,1,0,0,1,0
544,"Bob Dylan is a peice of poo(born Robert Allen Zimmerman, May 24, 1941, in Duluth, Minnesota) is an American singer-songwriter, author, poet, and painter, who has been a major figure in popular music for five decades.",1,1,1,0,0,1
545," (in Japanese/Korean) or Wu (), is a negation which has been translated variously as ""not"", ""nothing"", ""without"", ""nothingness"", ""non existent"", ""non being"", or evocatively simply as ""no thing"".",1,0,1,1,1,1
546,"Minutes after Colbert jokingly called the town a ""shithole"" on air.",1,1,1,1,1,1
547,FM's personality was stellar and was a major promotional boost for his theories.,1,1,1,0,1,0
548,"However in the semifinals Blake lost to Fernando ""The Fake"" Gonzalez 4-6, 7-5, 11-9.",1,1,0,0,0,0
549,The Pakistani competitive yet profitable banking sector is continuously improving with a diversified pattern of ownership due to an active participation of foreign and local stakeholders.,1,1,0,1,1,1
550,"On 17 October 1998, after almost being scrapped she was opened to the public as the USS ""Hornet"" Museum at the former Naval Air Station Alameda in Alameda, California.",1,0,0,1,1,0
551,"The beheading of civilians, even those involved with the United States military, has been widely denounced by even militant Islamist groups.",1,1,1,1,1,0
552,It is not a true wooden coaster because it uses a fabricated track.,1,0,1,0,0,0
553,"Trial on the 1,903 counts that survived pretrial motions began on March 4, 1907.",0,0,0,0,1,0
554,"If you feel like it you can get boozed up in the world famous Harry's Bar or the equally popular Grinny's Bar and Grill, which is based within the hallowed walls of Lydney Cricket Club.",1,0,0,0,1,0
555,"As mayor, AMLO focused on achieving social justice, combating crime, promoting real-estate construction, and expanding the transportation system.",1,0,0,0,0,0
556,"He says he's not allowed to let bears into the building (an obvious reference to Gruntilda's hatred of the bear-bird duo), and so decides to attack Banjo and Kazooie.",1,0,1,1,0,1
557,"Much of its success is due to its ability to swim out to sea and colonise new locations, but it is not restricted to the marine environment and spends much time in estuaries, rivers, and large lakes.",0,0,1,1,0,1
558,"Hornsby set National League records in 1922 with 42 home runs, 250 hits and a .722 slugging percentage (still the highest ever for players with 600+ at-bats).",0,0,0,0,0,1
559,"As noted, he also claims to be afraid of bears.",1,0,1,0,1,1
560,"The topography of the city center was also changed by the construction of a seawall and the artificial Harbor Island (completed 1909) at the mouth of the city's industrial Duwamish Waterway, the terminus of the Green River.",0,1,1,1,1,1
561,"The report strongly opposed construction of the dam, saying in part, ""Nowhere in the history of water development in North America have the fish and wildlife losses anticipated to result from a single project been so overwhelming.""",0,0,1,1,1,0
562,"The Klan became an illegal, and the use of force was authorized to suppress and disrupt the organization's activities.",1,1,1,1,0,0
563,"The Turkish Republic of Northern Cyprus (TRNC) (Turkish: Kuzey K???ñbr???ñs T?Ÿ?¬rk Cumhuriyeti) is a secessionist ""de facto"" state unilaterally proclaimed in the northern third of the island of Cyprus in 1983, nine years after the Greek Cypriot ""coup d'etat"" led by EOKA-B and supported by Greek military junta of 1967-1974 and the ensuing Turkish invasion of Cyprus.",1,0,1,1,1,1
564,"Political boundaries drawn by the British did not always reflect homogeneous ethnicities or religions, contributing to conflicts in Bangladesh, India - Pakistan, Palestine, Sudan, Nigeria and Sri Lanka.",1,0,0,1,0,0
565,"Some, however, have argued that this apparent failure of astrology is based on a lack of understanding by the scientific community, arguing that astrology cannot be applied to the traditional mechanisms of science and experimentation, which some argue are inherently flawed.",1,0,0,0,1,0
566,"Following an incident in which a healthy young man suffered a myocardial infarction (heart attack) linked to bitter orange, a case study found that dietary supplement manufacturers who replaced ephedra with its analogs from ""bitter orange"" had in effect found a loophole in the ephedra ban, substituting a similarly dangerous substance while labeling the products as ""ephedra-free"".",1,0,0,1,0,0
567,"Whenever food is in short supply, Gazans have had little choice but to take in food supplied by World Food Programme workers in the area.",1,1,1,0,0,1
568,A British mission led by Akers assisted in the development of gaseous diffusion technology at the SAM Laboratories in New York.,0,1,1,1,0,0
569,"""Endeavour"" then continued south along the coast of Africa and across the Atlantic to South America, arriving in Rio de Janeiro on 13 November 1768.",0,0,0,0,0,0
570,"In 1985 he released the long-awaited but somewhat disappointing ""Solo Album.""",1,0,0,1,0,1
571,"On 9 May 1912, she was transferred to the Reserve Division in the Baltic.",0,1,1,1,1,1
572,"Announcing her departure on Twitter, she emphasized that it was a mutual decision with the network.",0,1,1,1,0,1
573,"Richardson founded Richardson Sports, a partnership consisting of himself, his family, and a number of businessmen from North and South Carolina were also recruited to be limited partners.",0,1,0,0,0,1
574,"In a newspaper interview in 1957, Khrushchev commented ""support by United States ... is rather in the nature of the support that the rope gives to a hanged man.""",0,0,0,0,0,1
575,"Use of a personal attack in an argument constitutes a logical fallacy called Ad hominem, a term that comes from a Latin phrase meaning ""toward the man.""",1,1,0,0,0,1
576,"In Europe, fascism emerged as a movement opposed to both socialism and capitalism, with fascist movements presenting themselves as a ""third way"" between ""Marxian socialism and capitalism.""",1,0,1,1,0,1
577,"Industrial antioxidants have diverse uses, including preservatives in food and cosmetics, and oxidation inhibitors in fuels.",0,0,0,1,1,0
578,"A common claim is that deities from most, if not all, religions are actually extraterrestrial in nature, and that such visitors' advanced technologies were wrongly understood by primitive humans as evidence of divine status.",1,1,1,0,0,1
579,"Homosexual agenda (or gay agenda) is a term used by opponents of ""gay rights"" to describe the political, legal, popular media, and cultural efforts of gays and lesbians and their supporters to increase public support for homosexual-friendly policies, media, and culture within society.",1,1,1,1,0,1
580,University of Guam is the best.,1,0,1,1,0,0
581,"Manville has the distinction of being the location where the slow moving Raritan River (which passes to the north) and the tributary Millstone River (which passes to the east) join together, in the far northeastern corner of the borough.",1,1,1,1,0,1
582,"After leaving the WWF, Hart apologized for the angles, claiming that he had been pressured into going through with them and stating that ""...I am not in any shape or form a racist.",1,1,0,0,0,0
583,"Like all fairywrens, the superb fairywren is an active and restless feeder, particularly on open ground near shelter, but also through the lower foliage.",0,0,1,1,0,1
584,"Atoms of the same element have the same number of protons, called the atomic number.",0,1,0,1,0,1
585,The second major pluton emplacement phase lasted from about 120 million to 80 million years ago during the Cretaceous.,0,0,1,0,0,1
586,"I mean, we peaked five minutes ago.",0,0,0,1,0,1
587,"Lewinsky did correspond in 2009 with political operative Ken Gormley, who was writing an in-depth study of the Clinton scandals, maintaining that Clinton had lied under oath when asked detailed and specific questions about his relationship with her.",1,1,0,0,0,0
588,"This opposition initiative, according to RFE/RL, ?›ƒ?ª?quickly drew the wrath of the regime.?›ƒ?ª? Nazarbayev?›ƒ?ªƒ?›s reaction was swift, stripping away most of his assets (but not, it seems, his stake in BTA) and dispatching him to a Kazakh jail.",1,0,0,0,0,0
589,"He also appears as a huntable villain in a GREE social network card game called ""Final Fantasy Artniks"", where players must share information to find and defeat Kefka to earn rewards.",1,0,0,0,0,0
590,"A large crowd heard the Revd Basil Bourchier express the hope that ""no one here today will forget what Mr Bottomley did to revive the spirits of our men at the Front"".",0,1,1,1,0,1
591,"About a month after its first appearance, the ""Kat"" crept up on the sleeping mouse and kissed it loudly.",0,0,1,0,0,1
592,During his career contemporaries saw both negative and positive sides to Walpole's outgoing nature and desire to be in the public eye.,0,0,1,1,0,1
593,"In the United States, incest is a crime in every state except new york which makes me want to do it more with my mother, with variations from state-to-state regarding which forms of sexual activities what degree of family relationship fall under the state's definition of incest.",1,0,1,0,1,1
594,"The events in Abidjan show that it is not a tribal issue, but a crisis of transition from a dictatorship to a democracy, with the clashes inherent in the definition of citizenship.",1,0,0,1,0,0
595,"In addition to nomenclature guidelines, the IUPAC sets standards for international spelling in the event of a dispute; for example, it ruled that British aluminium is preferable to the American ""aluminum"", however it managed to cock up by ruling the American sulfur is preferable to the, correct, British spelling ""sulphur"".",1,0,0,0,1,1
596,"Despite existing research supporting Spirulina's health and healing properties, detractors claim that these are frequently overstated by Spirulina advocates.",1,0,1,1,1,0
597,"Former U.S. Attorney General Ramsey Clark ?›ƒ?ªƒ? who has provided legal counsel to numerous controversial figures, including former former Liberian strongman Charles Taylor, and former Yugoslav leader Slobodan Milosevic ?›ƒ?ªƒ? has tried to clear LaRouche's name.",1,1,1,1,0,0
598,"A catheter-based approach (percutaneous aortic valve replacement or PAVR), approved in Europe and in clinical trials in the US, eliminates the need for open heart surgery, but is associated with a higher risk of stroke.",1,0,0,0,0,0
599,"This act of terror, for which al Qaeda claimed responsibility, killed 191 people and wounded 1,460 more, and it is said by some sources to have affected national elections scheduled for March 14, three days after the attack, which was as well said to be the intended goal of the terrorists.",1,1,0,0,1,0
600,Historians are now turning to local gazetteers of Ming China for clues that would show consistent growth in population.,0,1,0,0,1,0
601,Public health is the study and practice of managing threats to the health of a community or UK.,1,0,1,0,1,0
602,"This falls short of Zamenhof's goal of a universal language, but it represents a level of popularity unmatched by any other constructed language.",1,0,0,1,1,1
603,"In the German text (page 44), von Meyer briefly described ""Plateosaurus"" and mentioned that it had ""breite, starke Gliedmaassenknochen,"" which translates as ""broad, strong limb bones.""",0,0,1,1,0,0
604,"While the group provides social services, which operates schools, hospitals, and agricultural services for thousands of Lebanese Shiites, at the same time it is also considered a terrorist organization by the United States, Israel, Canada and the Netherlands.",1,1,1,0,0,0
605,"From April, 1991 and the formation of UNSCOM, Iraq had been under pressure by the United Nations to declare and destroy its biological and chemical weapons.",1,1,0,1,0,1
606,"This figure surpasses the 1st-generation automatic Honda Insight's EPA estimated fuel economy, making the new Prius the most fuel-efficient mass-produced, gasoline-powered automatic-transmission vehicle sold in the United States.",1,0,1,1,0,0
607,"Despite the Canadian province of Manitoba's small population, teams from that province have won the Brier more times than teams from any other province and is widely considered to be the heart of Canadian curling.",1,1,0,1,1,1
608,Pope Eugene came in person to France to encourage the enterprise.,0,1,1,1,0,1
609,"Bangalter later stated that the B-side ""was never intended to be on the album, and in fact, 'Da Funk' as a single has sold more units than ""Homework"", so more people own it anyways than they would if it had been on the album.",0,0,1,1,1,1
610,"On their journey, they meet Aerith Gainsborough, a carefree flower merchant and one of the last surviving Cetra; Red XIII, an intelligent quadruped from a tribe that protects the planet; Cait Sith, a fortune-telling robotic cat controlled by repentant Shinra staff member Reeve; and Cid Highwind, a pilot whose dream of being the first human in outer space was not realized.",0,0,0,0,0,1
611,"This single brigade constituted the entirety of the corps' armored troops involved in the first day's attack, as the 113th and 195th were placed in army reserve until their tanks arrived.",0,1,1,0,1,0
612,"The album's package lacks typical liner notes; instead it simply lists the names of songs and co-producers, and the URL for an online PDF poster with lyrics and full credits.",0,1,0,1,0,1
613,"The RND Association paid for repairs, including paving the ground next to the memorial.",0,1,0,1,0,0
614,"The U.S. discovered no hint of the attack on Pearl Harbor in at the time, nor could they, as the Japanese were very careful to not discuss the planned attack in Foreign Office communications.",1,0,0,0,0,0
615,He played the first rock and roll music on Melbourne radio 3KZ in 1956 and was a champion of Australian music; a pioneer who played songs other DJs were too scared to play.,1,1,1,0,1,1
