id,text,biasness,dummy1,dummy2,dummy3,dummy4,dummy5
297,"it s the that that that that that the it the to the s the the it to the to the it to the it to the the to of that to the it to the to the to the it to the to the <EOS>
",1,0,0,0,0,0
298,"the in the in the in the of in the the of the on the of the . <EOS>
",1,0,1,1,1,1
299,"the the of of is the the and and and and and and and and and and and and and and and and <EOS>
",1,1,1,0,1,0
300,"he is known is the is the the of the the the the of the the the the the of and the the . the the . the <EOS>
",0,1,0,0,1,0
301,"the of to of to of to of to the to of to by to of and to by to of and to of and to by to of and to of and to by to of and to . . and . <EOS>
",0,1,1,0,1,0
302,"the of of the of of of of the of that that or of or or <EOS>
",1,1,1,1,0,0
303,"in to the to the to the to the to the to of the to the to the to of to the to the <EOS>
",0,0,1,0,1,1
304,"after was to to to his to the to the to the to the at to the at to the to the his to the to the to the to the to the to the to of . to the to <EOS>
",1,1,1,1,1,0
305,"according to to to to to the to the to their the to their the to their the <EOS>
",0,1,0,1,1,0
306,"after the the the the the the the the the to the the the the to of the the to the the to the the to the the to of the . to the . <EOS>
",0,1,1,0,1,0
307,"the the is to the to to the of to the to the of to the the to of to the the the of to the the to of to the the to of the to the to the of to the . the to of . the . the <EOS>
",0,0,1,0,0,1
308,"however to to to to to the to the to which the to the to the on the to the to the <EOS>
",0,0,0,1,1,0
309,"it has a a and and and and . . and . <EOS>
",1,1,0,0,1,0
310,"while the . <EOS>
",1,1,1,1,1,0
311,"the was was was was by was by the the by the . the . <EOS>
",1,1,1,1,0,1
312,"a a a a and a and and a and and and a and and and and a and and and and and . and a and <EOS>
",0,1,1,0,1,1
313,"on on an an an an to to the to of to the to the to of to the to of to the the to of to the <EOS>
",1,1,0,1,1,1
314,"born born born born born born born born was the the in the the in the the in the the . in the . <EOS>
",1,1,1,1,1,0
315," by by by the the the of the in the the the the in the the . <EOS>
",1,1,0,1,1,1
316,"the the in the in the the in the the <EOS>
",0,0,1,1,0,1
317,"the is one the by by is by the the in the . the <EOS>
",1,1,0,1,0,1
318,"pope born born born born was born born born was born was a was was <EOS>
",0,0,0,0,1,0
319,"the in the to to of to the to to that to in the to to that to and to and to and to and to and to and to and to and to and and to and to and to and to and . and to and <EOS>
",1,0,0,0,1,0
320,"in the is of and and and to of and to and to in and and to and to and in and to and . <EOS>
",1,0,0,0,1,1
321,"the is is is for for and and and and and and <EOS>
",1,1,0,1,1,1
322,"born born born born is born actress actress actress actress actress actress actress actress actress actress actress actress actress actress actress actress actress actress actress actress actress actress actress and and <EOS>
",1,0,0,1,1,1
323,"born born born born is born is and and and and and and and and and and <EOS>
",0,0,1,1,0,1
324,"the s the of of of the the s the the of the the s the the of the the the s of the the the the of the <EOS>
",0,1,0,0,0,1
325,"they the to have to have to of to have the have to have the have the to have the to have the the to of and to have the the to have the the to of and to the <EOS>
",1,1,1,0,0,1
326,"in a a of by by the by by of by the of by the of . the of . and . of . the <EOS>
",1,1,0,0,0,0
327,"in may may as in as may . . in . as the . in the . <EOS>
",0,1,0,0,1,1
328,"one is is is is one is or or or and or and or or and or and or and and of and and . with in and <EOS>
",0,1,0,1,0,1
329,"it s the of of s the the the of the the the and and and and of and and and and and and . and and . and . and . . and <EOS>
",0,0,1,1,0,1
330,"on to to to a to a to a the a to on . the . <EOS>
",1,1,0,0,1,1
331,"in s s the in s the of in the the of s on the of the in the on of the the in on . the of . the <EOS>
",0,1,1,1,1,1
332,"it to to to to to the to the to the to the to the to the to the to a to the to the <EOS>
",1,0,1,0,0,0
333,"in that that that that that that that that that that that that that that that with that that that that that that that that <EOS>
",0,1,0,1,1,1
334,"the of to the of to of to the of to of to the of to the of to of that to the of to the of to the of that to the of to and of to and . of to the <EOS>
",1,1,0,1,1,0
335,"a was a a was a a for the the the was the the a the <EOS>
",0,0,0,1,1,0
336,"they at at at at to at to at . . at . . at . at the . <EOS>
",0,0,0,1,1,1
337,"many has has has to the that that that that that that that that that that that to that that that that to of that that to that that that to that that that to of that that to <EOS>
",1,0,0,1,1,0
338,"according s to of to of and and and to and and to of and to and and to and and . <EOS>
",1,0,1,0,0,1
339,"he was the was the the the <EOS>
",1,1,1,0,0,1
340,"an s of the the to the the in the the to the in the to the the to in the the to the to in the to the <EOS>
",1,1,0,0,0,1
341,"they the a to the to the to the to the of to the the to of that to the the to the to of and to the to in the the to the the to of and to the to the <EOS>
",0,0,1,1,0,0
342,"not and and and and and and of and and and . not and <EOS>
",1,0,0,0,1,1
343,"it s of of s of s the it and and it and and it and and it and and it and and it and and it and and of and it and . and . <EOS>
",0,1,1,0,1,1
344,"however the the the the the of the the the the the of the the the of the the the . of the the . <EOS>
",1,0,0,0,0,0
345,"born born born born born born born is born who who who of who who the who the who the and who the the <EOS>
",0,0,1,0,1,1
346,"a is a a a a a a the by the . <EOS>
",0,0,0,0,1,0
347,"an is an an an an an an an in an an american in . <EOS>
",1,1,1,1,0,0
348,"as a which which of which which which of which which which which of which which which which which of which which which which which which which which which which of which which which which which which which which which which which which which which which which which which of which which which which which which which which which the of the of the of the <EOS>
",0,1,0,0,0,0
349,"they are the the and and and and and and and and and and and and and and <EOS>
",0,0,0,0,0,1
350,"as born born born born and and and and and and and and and <EOS>
",0,1,1,0,0,1
351,"he was to the to in the the he the in the the in the the he the the . the <EOS>
",0,1,1,0,0,1
352,"he s of of s the the the s of the the a s the the the the a of the the . the . a <EOS>
",0,0,1,0,0,1
353,"they the the for for to the s the that to of that that that to the the that <EOS>
",0,1,1,1,0,0
354,"a is is by by by for by by for . . by . the <EOS>
",0,0,0,0,0,0
355,"one of the one of by the by and and of and by and and and by and and and of and and and and . and and . and <EOS>
",0,0,1,1,1,1
356,"born born born born born is born born and and and and and and and . and <EOS>
",0,1,0,1,0,1
357,"in the was the in the by by of in the by the by for the in the the by the . in the . the <EOS>
",0,0,0,0,1,0
358,"a a is a is a and and and and and and and and and and and . and . <EOS>
",0,0,1,0,1,0
359,"they a to to to the to the to the to the the to the . . . on <EOS>
",1,0,1,1,0,0
360,"in the the the the the the the the to the the the to the of the to the the to the the to of the to the the to the <EOS>
",1,0,0,1,1,1
361,"the is is the is the is the of and and and and of and and and of and the the in the the . <EOS>
",1,0,1,1,0,0
362,"while an a by by or or or or or or . <EOS>
",0,1,0,1,1,1
363,"in has has has has has has has has has has has has the has has has the has has has the . has has the . has and . . . in the . . . . <EOS>
",1,0,1,1,1,1
364,"they the in the in the in the in the <EOS>
",1,1,1,1,0,1
365,"the was the to the of to the in the to the of to the the to the of to the the to in the the to the of to the the to the to of the to the to the of to the the to the to of <EOS>
",1,0,0,0,0,1
366,"the the of the the the of the the the the of the the the and and and and <EOS>
",0,1,0,0,1,1
367,"however the are the the the the the the the and and and and and . <EOS>
",1,0,1,1,1,0
368,"in has to been to of to has been to of to the to been to of and to that to and to have to the to that and to of to and to that to . <EOS>
",1,0,0,1,0,1
369,"the the his of in the the and in the and by and and and of and and and and and and and <EOS>
",1,1,1,0,1,1
370,"michael born born born born born born born born an an an his who the in who the in the on . her on . <EOS>
",0,0,1,0,0,1
371,"the is of of of of the of of the of the of the of the of the the of the the of . the <EOS>
",0,1,0,1,0,0
372,"the is a is the by of the by the by the of the the of . the the <EOS>
",0,0,1,0,1,0
373,"a a a a a with a the the a the . a the . . the <EOS>
",1,1,1,1,1,0
374,"the and to to to and and to and and to and to in and to and to and to and to and to and to and to and and to and to and to and . and to and . <EOS>
",1,0,1,0,0,0
375,"as of of that that that that and that that and that that and that and that that and that and that and that and that and that and that and . that and . that and . <EOS>
",0,0,1,0,0,1
376,"the the the the the the the the the the the to in the the the the to the the to in the the to the the to of the . <EOS>
",1,0,0,1,0,0
377,"it has has has has has and and and and and <EOS>
",0,0,0,1,1,1
378,"it it of the of the the of the or and and or and or and or and or and or and or and or or and or and or and <EOS>
",0,1,0,1,0,1
379,"the has has has been the been been by for the by the by and and and by and and and of and . and <EOS>
",0,1,0,0,0,0
380,"on s to to the s a s with the to the with a to the with the a to the with the to in the and with to the and <EOS>
",0,1,1,0,1,0
381,"the the of is of in the is of that and and it and and and is of and and it and and and it and and and it and and . it and and . and it and . and <EOS>
",0,0,1,0,1,1
382,"a was a a a a a a a . the <EOS>
",0,1,0,0,0,1
383,"in the of the of the the of of the . in the . of . <EOS>
",0,0,0,1,0,0
384,"he the of was the the he the the the he the the the the of the the <EOS>
",1,1,0,0,1,0
385,"in the the the the the the the the the the and and and and and and and . and and and . and <EOS>
",1,1,0,0,0,1
386,"the the was was the was of by the to the the by to the the to the by to and and to and and to and <EOS>
",1,1,1,1,0,1
387,"according has has the of to the of the the to of the the to of the the to of the the to of the the to of the to of the the to of . the <EOS>
",0,0,0,0,0,1
388," are are are are a are for <EOS>
",0,0,0,0,0,1
389,"since of of the has of of has the has the has of the has has the has of and has the has of and it the and . of and <EOS>
",1,0,1,1,0,0
390,"he the the which the of for the the and and and and and and and and and and and and and and and and . and and . and . and <EOS>
",1,1,0,0,1,0
391,"the to to to to to the to to to the to in the to and to and to and to and to and to and to and to and to and to and to and to and to and to and to and to and . to and <EOS>
",1,1,0,0,1,0
392,"this to to to the to the to the the to the the to the the to the to the the to the . <EOS>
",0,1,0,0,0,0
393,"the was was the was the was the by the by the the the in the the <EOS>
",0,1,0,1,0,0
394,"the of to of to the of to of and to of and to and to of and to and <EOS>
",1,1,1,1,1,1
395,"in has has has has to that that that that that that to that that that to that and to that and to that and . . <EOS>
",1,1,1,1,0,1
396,"the was the was of a the of the a the of to the the of the a to the of the . the <EOS>
",0,1,1,1,1,1
397,"they and and and that that and and that and that and with that and that and with that and <EOS>
",0,0,0,1,0,0
398,"he had had that that that that had had had had the had had had had the had had had had the <EOS>
",1,0,1,1,1,0
399,"in in at his at at at in the the . <EOS>
",1,0,1,1,0,0
400,"he was at was of the the was of the the the <EOS>
",0,0,1,1,1,0
401,"the the a the the a the by to the by the to of and by and and to of and and to the and <EOS>
",0,0,0,1,0,0
402,"a to to of to of to of of to of the the to the of to the the to of the to of and to and and to of . and <EOS>
",1,1,0,1,0,1
403,"in the a a the a to the a to the a to the a to the a to the a to the <EOS>
",0,0,0,0,0,1
404,"a a to a to a to a to the a to the to the . the <EOS>
",1,1,1,1,0,1
405,"there an an an that that that that that that that that that that that that that that <EOS>
",0,1,0,0,1,0
406,"in was the was the was to the and and and and to and and to and and and to and and to and and and to and and and to and and and to and and and to and and and to and and . and to and and . and . <EOS>
",1,1,1,1,0,1
407,"it has has has has it that it that it it that it it that it has has has it it and it . and it and it . and it . it and . . it . . it <EOS>
",0,0,1,1,1,1
408,"the was was the was the a and and and a and and and and a and and <EOS>
",1,1,1,0,0,1
409,"according of by by for by for by for of for by for . . <EOS>
",0,0,0,0,0,1
410,"in in born born born at in at in his in the in . <EOS>
",1,0,1,1,1,0
411,"he to to to he to the in the to the to of to the in the to the to of to the to in the to the to the . <EOS>
",1,1,1,0,0,1
412,"a is to is of to of or or or or or or or or or <EOS>
",1,0,1,1,0,1
413,"it is is to to is to it to it to it to it to it to it to it to in it to to in the to <EOS>
",1,1,0,0,0,1
414,"at was a of that that that that that that that that that that that that that that that that that that to of that that that to that that that to that <EOS>
",0,1,1,0,1,1
415,"in to to to the the to the the to the the to the of to the the to the the to the the to the to the of to the the . <EOS>
",0,0,1,0,1,1
416,"in the to to the to the to the in the to the to the to and to and and to and <EOS>
",0,0,0,0,1,0
417,"a is is a of of of and of and which of and of which which of and . of of . and . <EOS>
",1,0,0,1,1,0
418,"it is is to to to is a to to a and and and and a and and and to and and and and to and and and to and and a and to and and and to and . and a and . to and . <EOS>
",1,1,1,1,1,1
419,"in who who who who who who who who who who the who who who the who who the who the who the who the who the of who the the the . the of . the the the <EOS>
",0,1,1,1,1,0
420,"the the of the the the the <EOS>
",0,1,0,1,0,1
421,"a of of of of of and a and and and for and and <EOS>
",0,1,1,1,0,0
422,"the the of the the of the is the and and and and and and and and and . as and <EOS>
",0,0,1,0,1,1
423,"at of of at at at of and and and and at and and and of and . and . and <EOS>
",1,1,1,0,1,1
424,"the is of of is of is of the of the of which of which and of and and of and and of and and and of and and and of and and and <EOS>
",0,1,0,0,1,0
425,"the of the of are of of and are and and of and and . of and <EOS>
",1,0,1,1,1,0
426,"one has has has of has of has has of with the of with of the with of the with the of . with the <EOS>
",0,1,1,1,1,0
427,"according to to to to or or or or or or or or or or or or or or or or or or or or or or or or <EOS>
",0,0,0,0,0,0
428,"he the the a the to the the to the a the to the the to the he to the the to the the to of the . to the . the . <EOS>
",1,0,0,1,1,0
429,"the was the was was the not by the of by the the of by the the the of the the by the the <EOS>
",0,0,0,0,0,1
430,"the is is is is and and and and and and and and and is and and and and and and <EOS>
",1,0,1,1,0,0
431,"his one was one to by by to one by his by to by by to of by to of the . the . . one on . the . <EOS>
",1,1,0,0,0,0
432,"a a that that that that that and that and that and that that and of and that that and and that and that and . of . <EOS>
",0,1,1,0,0,1
433,"in the the to the of to the the to the by to the by to the by to the by to of the <EOS>
",1,1,1,0,0,0
434,"the was of of the the of the the of and the and of and and and <EOS>
",0,1,1,0,0,0
435,"in the the of to the the the of to the the to of the the to the of to the the to of the to the . the <EOS>
",1,0,0,0,1,0
436,"a born is born born born is to a who who who who who who who who who who <EOS>
",1,0,1,0,1,1
437,"he is the of of of of the the of the the of of the the <EOS>
",1,1,0,1,0,1
438,"on on the on the by by the by the of by the the of . the . <EOS>
",1,0,0,0,1,0
439,"an an of of the of of the an the of of the the an of the . of the . <EOS>
",0,0,1,0,1,0
440,"his has has has has has has has has . . . a . . . <EOS>
",0,0,1,1,0,0
441,"in january in the the in the in the the in . <EOS>
",0,0,1,0,0,1
442,"he the time the time time the in the the time time with the in the the with the the in the the with the . in the the . <EOS>
",1,0,1,0,1,0
443,"in an an of to of to in to of to in the to in to the to of to in the to the to in the to the to in the to the to of to in the . the to of . <EOS>
",1,1,0,1,0,0
444,"he has has has has of been of the has of the in the as the the in the . the <EOS>
",1,1,0,0,0,1
445,"there is of of of are of are of of are the the and and and and and and and and and and and and and and and and . and and . and . and . of and . and . <EOS>
",0,0,1,1,0,1
446,"as is as is as the as the with the the with the and and with the and and with the and and with the in the the the . the in the . the . the <EOS>
",1,0,1,0,0,1
447,"he is a of of the the the the the the of the the the . <EOS>
",0,0,0,0,1,1
448,"the the is in the to of in the to the in the to the of to the in the to the the to and to and and to and and to and and to and . and <EOS>
",1,1,0,0,0,1
449,"it it it that that it and and and not and and and and . and and . that and <EOS>
",0,0,0,0,1,1
450,"they and and and and and and and and and and and and and and and . and <EOS>
",0,0,1,1,1,0
451,"in the to the to of the to the to of in the to the to and to and and to of and to and . and to and . to and . of and to and . <EOS>
",0,0,0,0,0,0
452,"in has of as the of on the has of and and and has and and has and and and and has and and and and and and of and and and . and and . of and and . and . and and . and . of and . . . and . . <EOS>
",0,1,0,1,1,0
453,"some by by by and by and and and and by and and and and and and and and and <EOS>
",1,0,0,0,0,0
454,"the is the is of of is the the the of and and of and that and and that and and that and and that and and and that and and <EOS>
",0,0,1,0,1,0
455,"he was the he the for for the for for the for for the for the for for the the for for the the for to the the the . for for to the . . <EOS>
",1,0,0,1,1,0
456,"a to to a to the the a to the the . the . a to the <EOS>
",1,0,1,0,0,1
457,"these these the have the and have and and to that and and that and to and that and to and that and . to that and . that . and . <EOS>
",1,0,1,1,0,1
458,"the the the the and and and and and and and <EOS>
",1,1,1,0,1,0
459,"in was been to of to of to was a to and and to in and to and to and to and to in to and to and to and to and to and to and to to and to . to and to <EOS>
",1,0,1,0,0,1
460,"the is is a and and and and and and and and and and . and and . and . and . and . <EOS>
",1,1,0,1,1,0
461,"they is that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that . that that . <EOS>
",0,0,1,0,0,0
462,"it to to to to to the to it to the to the to the to the to the to the to the to the to the to the <EOS>
",1,1,1,1,0,1
463,"some of of of of a of a of the of the of or or of or or or or . of or . . . the <EOS>
",1,1,0,0,1,1
464,"his the the by the by the by the the the of by and and and and and and and and <EOS>
",0,1,1,0,0,0
465,"the the the and and and and and and and and and and and and and and and . and . and . and <EOS>
",1,0,0,0,1,0
466,"however to to to to to to of to of to of and and and to and and to of and and to and and to of and to and and to of and to and and to of and . <EOS>
",0,1,0,0,1,0
467,"however the the of the the for for the the for for the the for the the of for the the the of for the <EOS>
",0,1,0,0,0,1
468,"it s s to to to s to the to of to the of to the to the of to the . to the . <EOS>
",1,0,1,0,0,1
469,"according to to to was to the was to the was to the to the to the to of to the to the to the to the to the . <EOS>
",0,1,0,0,0,1
470,"michael an is born is in an american and in and and new and in and and and in and and in and and in and and . in and . in and . in and . <EOS>
",1,0,1,0,1,0
471,"one the of with the the the with the of with the in the the with the in the the with the <EOS>
",0,1,0,0,1,0
472,"the the of to to of to of to of and to of and to of and to of and to of and to of to and to of and to of and to of and to of . and to <EOS>
",0,1,0,0,0,1
473,"he also also also the of the in the the to the of the in the the to the of to the in the to the the . to the <EOS>
",1,0,0,0,1,0
474,"the the to of to to of to the and to of and to and to and to of and to and to and to and . to and . and to and . . and . to and . . <EOS>
",0,0,0,1,1,0
475,"it is to to is to of of to of the to the the to the the to the the to the to the to the the to <EOS>
",1,1,0,0,1,1
476,"the the of to the to of to the that that that to that that that to of that to that that to that to of that <EOS>
",0,0,1,1,0,1
477,"an to to of to of of to the the to of the to the to of the to of . the <EOS>
",0,0,0,0,1,1
478,"they the were and and and and and and and and and and and and and . and . and . and . and . and . <EOS>
",0,1,1,1,1,1
479,"in the of the the of the the of to the of the the of the . of the <EOS>
",1,1,0,1,0,1
480,"a of of of of a of of a of of have the the of . the <EOS>
",1,0,0,1,1,1
481,"the was was was was was the by the by the <EOS>
",0,0,0,1,1,1
482,"it the that that that that that that that on the the that that that that that <EOS>
",0,0,0,1,0,1
483,"pope and was born born was of of and and and and and and of and and and and and of and and and and <EOS>
",0,0,0,0,0,0
484,"a is is a a the the the the . <EOS>
",0,1,1,0,1,0
485,"a a a a a a of a by to of the by a the by the by the . by of . the <EOS>
",0,0,1,0,1,0
486,"however the to the the to the the the to the the the to the the to the the the to the <EOS>
",1,1,1,0,1,0
487,"the is is is the is to be the to the or or or or to <EOS>
",0,1,1,1,1,1
488,"he his that that that that that that that in that . that . . that . <EOS>
",0,0,0,0,1,1
489,"he is one the is one the the of in the the the one the the in the the on the the the of the on the the . the the on . the the . the of . <EOS>
",1,0,1,1,0,0
490,"they and that that that that and and that and . and . <EOS>
",1,0,0,0,1,0
491,"in was was in was in the of the the of the of the in the . of . the . of . <EOS>
",1,1,1,0,0,0
492,"a is is and and and and and and and and and and . and . . . <EOS>
",1,1,0,0,0,0
493,"it had to the the in the the the the the the the the <EOS>
",1,1,0,0,1,0
494,"an a a an a a to a an a to a to a to a to a to . a to . . a to <EOS>
",0,0,1,0,0,0
495,"as is also also also also also also of of also also also on of of on of of with the the of the of on . the <EOS>
",1,1,1,0,1,1
496,"as is is is a is a for for for as for for in for for for in . the . in the <EOS>
",0,0,0,0,0,0
497,"in the in the the in the the <EOS>
",0,0,1,1,1,0
498,"it s s s s to s to it to s <EOS>
",1,1,1,1,0,1
499,"they a to to a to by the by to the the by to the the by to the the by to of the <EOS>
",0,1,0,0,0,1
500,"the of of of of by of by and by and by and and . by and . and . . <EOS>
",0,1,1,0,1,1
501,"at of of of the the of the the the of the the of and and and of and and and of and and <EOS>
",1,1,0,0,0,0
502,"they with to by to by to by to and with the to and with to and by and to and and to and and to and and . <EOS>
",1,1,0,0,1,1
503,"on a the a a to a to a to the a to and a to and a to and a and to a and to and a to and a and to and a to and . a and to and <EOS>
",0,0,1,0,0,1
504,"he was a a a a a in the he the a the a . <EOS>
",1,0,1,1,1,0
505,"one of of the of of one the of the the of the the of the the the of the <EOS>
",0,0,0,1,0,0
506,"they and and and and and and and and . and . and <EOS>
",1,0,1,1,0,1
507,"in to to of to of of to of and to of and to in the to the to the to of the to the to in the to the to the to of the to the to of <EOS>
",0,1,0,1,1,1
508,"some the the to the the the to the that that and to and that and to and of and to and that and to and and that and to and <EOS>
",1,1,1,1,0,1
509,"this this that that that that that that that that that that and to that and that that and to and that and to and that and to and <EOS>
",1,1,0,1,1,0
510,"the the the to the the to the the to the of to the the to in the the to . <EOS>
",1,0,0,0,1,0
511,"the the has has has has has and and and and and and and has and <EOS>
",0,1,1,0,1,0
512,"in the in the in the not that not and not and not and and not and and not and and not and and and not and and and and not and and and and . and <EOS>
",0,1,0,1,1,0
513,"it is is is and and and it and and and it and and and and it and and and and and . and <EOS>
",0,0,0,1,0,0
514,"in the to the to of to the to of to the and to and and to and and to and and to and and to and and to and and . of and to and . <EOS>
",0,1,1,1,1,0
515," the of the the the the the the the of the the the the <EOS>
",1,1,1,0,0,0
516,"in to the to the was the the in the the <EOS>
",1,0,1,1,1,0
517,"he to the to the to the to the to the by to of the to the to the to the to the to the to the to the of to the . the to the <EOS>
",0,0,0,0,0,1
518,"in of of of of some of that that of that to of the the to of the in the . . of the . <EOS>
",1,1,1,1,0,0
519,"in the to the to the to the to or to or to or to or or to or <EOS>
",0,1,0,0,0,0
520,"as is is known is as an as of of of of of is the the the of the in the the the and and of and and . and in and . and . <EOS>
",0,0,1,1,1,0
521,"at and and of and and and and and and and and <EOS>
",0,1,1,0,0,0
522,"a is a is a is a or or or or or or or or or <EOS>
",1,0,1,1,0,0
523,"they to to to to to to on to the to the . on . <EOS>
",1,0,1,1,0,0
524,"while to to to to to to the <EOS>
",0,0,1,1,0,1
525,"in to of to of to of to of of the the to the the to the to the the to of to the the to the <EOS>
",1,0,0,0,0,0
526,"they of to of to the the of to the the to of the to the of and to and and to and and to and and to and . of and . <EOS>
",0,1,0,1,1,1
527,"the the of the the the of the the it the the the it the the a to the the it the the the a to the the <EOS>
",0,1,0,1,0,1
528,"according to the the of to the the to of the to the the to of the to the the to of the <EOS>
",1,0,0,0,1,0
529,"of of of the of the of the <EOS>
",1,1,1,1,1,0
530,"the the of of the the the the of the the the of and in the the the and and in and and . and . <EOS>
",1,1,1,1,0,1
531," a .  . <EOS>
",1,0,0,0,0,0
532,"pope born born born the on the the on the <EOS>
",0,0,1,1,1,1
533,"the of of the the of the <EOS>
",1,0,0,0,0,0
534,"the is the is of that that that that that that to that that that to that that to that and to that and to that that to and to of that to and to of that to <EOS>
",0,1,0,1,0,1
535," to to to <EOS>
",1,0,1,0,1,0
536,"in the that that that that that that that that that that that that that and <EOS>
",1,0,0,0,0,0
537,"as is is born is in an an is and and and and and and in and and and and of and and in and and . of . in and . <EOS>
",0,1,1,1,1,0
538,"in the in the the in the he the in the the <EOS>
",1,1,0,1,1,1
539,"the was the was and and and and and and and and and and and <EOS>
",1,1,1,1,1,1
540,"there is a that that that that that that that that of that that that that that that that that . of . . <EOS>
",1,1,0,0,1,1
541,"in was in was his the in the the in the which the in the . <EOS>
",1,1,1,0,1,1
542,"in to to to the to to of to the to to the to to and to to of and to and to . to and to . in to the . <EOS>
",0,0,0,1,0,0
543,"after to to the the the the he the the to in the the the the to in the the the <EOS>
",1,0,0,0,0,0
544,"in has that that that that his that that that that that that that that that that that that that that <EOS>
",1,1,0,1,1,0
545,"he is he in the he for the in the he for the in the the in the in the the on . the <EOS>
",1,1,0,0,1,0
546,"the is also is also of that of that of the the of or or or or or or or or or of or or or <EOS>
",0,0,0,0,1,1
547,"the to to the to the to the <EOS>
",1,1,1,0,1,1
548,"in the is a the a the a a the a her the a for for for the it the . a the <EOS>
",0,0,1,0,1,0
549,"according of the of the by the the of the the by the of the the . the . <EOS>
",0,0,1,0,0,0
550,"the the of have the have the that to of that and to and that and to and that to and that and to and to of and to and that to and that to and that to and that and . <EOS>
",0,1,1,0,0,0
551," to to to to <EOS>
",1,0,0,0,0,1
552,"the the of of of of of the the of the the of the the of the the of the the of the the of the the in the the . the <EOS>
",0,0,0,0,1,1
553,"despite of of of and and and of and and of and and of and and and of . and and <EOS>
",1,1,1,0,0,1
554,"a is a a a a a by and by . and . . . and . <EOS>
",0,0,1,0,1,0
555,"the to of the to of to the in the to of to of the in to the of to the in to the of to the of to in the <EOS>
",1,0,1,1,0,1
556,"the the is of of to of is the of the of the of the the of the the of to the of the the the of the the the of to and and <EOS>
",0,1,1,0,0,1
557,"in his in the the was the was the of the . the in the . the <EOS>
",1,1,1,1,1,0
558,"the the american the of the the american the the of the the . the <EOS>
",1,1,1,1,0,1
559,"it the also the the the the the . <EOS>
",0,1,0,1,1,1
560,"to to to to the to the of to the of the the of to the the of to the the of to the the of to the of the the to of the the to of the the <EOS>
",0,0,1,0,1,1
561,"he is is the of of and and and and and and of and <EOS>
",1,0,0,1,1,1
562,"he was to he to the in the to the in the to the in the to the on the to the to the in the to the on to the . the <EOS>
",1,1,1,0,1,0
563,"the the the the of and and and and and and and and of and and and and and and of and and and and and and and and <EOS>
",0,0,1,1,0,1
564,"these and and and and and <EOS>
",1,0,1,1,0,0
565,"an is an an an an an an an american american an american . in . <EOS>
",0,1,0,1,1,0
566,"it many some or or of or or or or or or or or or or or or or or or or or or or <EOS>
",1,0,0,0,0,0
567,"the is is the to is the to the by to the by to the the of to the the the to the the to the <EOS>
",1,0,1,1,0,1
568,"according of to of to of of to of the the to the the to of the to the the to of the . the <EOS>
",1,0,0,0,1,1
569,"one is is of s of with the the with the . the . <EOS>
",0,0,1,1,1,0
570,"pope an is an an the the of the the the of the the of the the of the . the <EOS>
",0,0,1,1,1,1
571,"his his his that that that that that that that that his that the on the the of which the the of the on the the the <EOS>
",1,0,0,1,1,0
572,"a also also also also also also also a the the a the the the the a the . the . <EOS>
",0,0,1,0,0,1
573,"born born born born born of in the the in the the in the the the in the the the of . in the <EOS>
",0,0,0,1,0,0
574,"the the was the to the to of to the the the of to the the the to of the to the the to of the the to the the to of the . the to the <EOS>
",1,0,1,0,1,1
575,"as is is is the by of and and and and and and of and and and of and and and and and and of and . and and . and . and <EOS>
",1,1,1,0,0,1
576,"in the the was the was and and and of and and and of and . and <EOS>
",0,1,1,0,1,1
577,"the the of to that that that that that that that that that that that that to that that that to that that to that that to that <EOS>
",0,1,0,1,0,0
578,"some some have some of or or or or or or or or or or or <EOS>
",1,1,0,1,0,0
579,"the was the was was by the was by been the by been the by was by the . <EOS>
",1,1,0,0,0,1
580,"he to to the in the to by to the by to the in and to and and to and . <EOS>
",1,1,0,0,0,1
581,"the was was american and and and and and and american and and and and and and and . and <EOS>
",0,0,0,1,1,1
582,"in the the of the the the of the the in the the of s the the in the the of s of the . in the <EOS>
",1,0,0,1,1,0
583,"he he his as and and and and and and and as and . and . <EOS>
",0,1,0,0,0,1
584,"one also also also the of the the of the the of the the of the the the of the the . of the <EOS>
",0,1,1,1,0,0
585,"this the the that of that the the the the the by of that the the the by to of the the that by to of and the that that and to of that and that and <EOS>
",0,0,1,0,1,0
586,"in the was the was the was the the in the the on the the <EOS>
",0,1,1,1,1,0
587,"an to to to of to of to the of in the to the the to of in the to the the to the to in the to the . <EOS>
",0,0,1,1,0,1
588,"there is is is is is in the the the the the the the to the the the the to of the the to the the the to of the the <EOS>
",0,1,0,0,0,1
589,"the was was her the her the her on the her the on the <EOS>
",0,1,1,0,0,1
590,"on a a a by the the by the the the by and of and and . and and . and <EOS>
",1,0,0,1,1,0
591,"according is is is is to of to of and and and and and and and and and and to of and and and to and and <EOS>
",0,0,1,0,0,1
592,"it of the of of the the of the the of the in the the of the in the the in the it of the in the <EOS>
",0,1,1,1,1,1
593,"however the that that that that of that that that that that that that that of that and that that and of that that and that that and . of and <EOS>
",0,0,1,1,1,0
594,"the the of the the the of the the the of that the the that that that that that <EOS>
",0,1,0,0,1,1
595,"the the of to the to the in the to the by to the in the the to the . the <EOS>
",1,1,1,1,1,0
596,"at has has has has has has the of the has of and and and of and and in the the . of . <EOS>
",0,1,0,0,1,1
597,"it has has has has been has has been has has has and and and has and and has and and has and . <EOS>
",0,1,0,1,0,1
